Type data;tSchool;Schooljaar;Vak omschrijving;Aantal vak deelnemers;Totaal aantal vak deelnemers
School;08. 41211-02FY-007;23-24;Duits;17;47
School;08. 41211-02FY-007;23-24;Biologie;24;47
School;08. 41211-02FY-007;23-24;Geschiedenis;23;47
School;08. 41211-02FY-007;23-24;Economie;32;47
School;08. 41211-02FY-007;23-24;Natuurkunde;29;47
School;08. 41211-02FY-007;23-24;Wiskunde A;21;47
School;08. 41211-02FY-007;23-24;Wiskunde B;27;47
School;08. 41211-02FY-007;23-24;Scheikunde;30;47
School;08. 41211-02FY-007;23-24;Kunst (beeldende vormgeving);9;47
School;08. 41211-02FY-007;23-24;Latijn;45;47
School;08. 41211-02FY-007;23-24;Grieks;7;47
School;30. 42992-02QO-000;23-24;Aardrijkskunde;62;132
School;30. 42992-02QO-000;23-24;Filosofie;50;132
School;30. 42992-02QO-000;23-24;Lichamelijke opvoeding;132;132
School;30. 42992-02QO-000;23-24;Nederlands;132;132
School;30. 42992-02QO-000;23-24;Engels;132;132
School;30. 42992-02QO-000;23-24;Frans;24;132
School;30. 42992-02QO-000;23-24;Duits;35;132
School;30. 42992-02QO-000;23-24;Biologie;68;132
School;30. 42992-02QO-000;23-24;Geschiedenis;57;132
School;30. 42992-02QO-000;23-24;Economie;45;132
School;30. 42992-02QO-000;23-24;Natuurkunde;74;132
School;30. 42992-02QO-000;23-24;Wiskunde A;60;132
School;30. 42992-02QO-000;23-24;Wiskunde B;68;132
School;30. 42992-02QO-000;23-24;Scheikunde;79;132
School;30. 42992-02QO-000;23-24;Kunst (beeldende vormgeving);36;132
School;30. 42992-02QO-000;23-24;Latijn;85;132
School;30. 42992-02QO-000;23-24;Grieks;50;132
School;10. 40856-02QP-000;23-24;Aardrijkskunde;19;56
School;10. 40856-02QP-000;23-24;Muziek;5;56
School;10. 40856-02QP-000;23-24;Lichamelijke opvoeding;56;56
School;10. 40856-02QP-000;23-24;Bedrijfseconomie;28;56
School;10. 40856-02QP-000;23-24;Nederlands;56;56
School;10. 40856-02QP-000;23-24;Engels;56;56
School;10. 40856-02QP-000;23-24;Duits;20;56
School;10. 40856-02QP-000;23-24;Biologie;24;56
School;10. 40856-02QP-000;23-24;Geschiedenis;37;56
School;10. 40856-02QP-000;23-24;Economie;35;56
School;10. 40856-02QP-000;23-24;Natuurkunde;21;56
School;10. 40856-02QP-000;23-24;Wiskunde A;28;56
School;10. 40856-02QP-000;23-24;Wiskunde B;26;56
School;10. 40856-02QP-000;23-24;Scheikunde;23;56
School;10. 40856-02QP-000;23-24;Kunst (beeldende vormgeving);12;56
School;10. 40856-02QP-000;23-24;Latijn;38;56
School;10. 40856-02QP-000;23-24;Grieks;19;56
School;46. 41298-02VO-000;23-24;Aardrijkskunde;8;88
School;46. 41298-02VO-000;23-24;Filosofie;8;88
School;46. 41298-02VO-000;23-24;Lichamelijke opvoeding;87;88
School;46. 41298-02VO-000;23-24;Nederlands;88;88
School;46. 41298-02VO-000;23-24;Engels;88;88
School;46. 41298-02VO-000;23-24;Frans;24;88
School;46. 41298-02VO-000;23-24;Duits;10;88
School;46. 41298-02VO-000;23-24;Biologie;52;88
School;46. 41298-02VO-000;23-24;Geschiedenis;33;88
School;46. 41298-02VO-000;23-24;Economie;41;88
School;46. 41298-02VO-000;23-24;Natuurkunde;72;88
School;46. 41298-02VO-000;23-24;Wiskunde A;24;88
School;46. 41298-02VO-000;23-24;Wiskunde B;64;88
School;46. 41298-02VO-000;23-24;Scheikunde;63;88
School;46. 41298-02VO-000;23-24;Kunst (beeldende vormgeving);12;88
School;46. 41298-02VO-000;23-24;Maatschappijwetenschappen;18;88
School;46. 41298-02VO-000;23-24;Latijn;64;88
School;46. 41298-02VO-000;23-24;Grieks;24;88
School;09. 42992-03AM-000;23-24;Aardrijkskunde;101;147
School;09. 42992-03AM-000;23-24;Muziek;15;147
School;09. 42992-03AM-000;23-24;Tekenen;34;147
School;09. 42992-03AM-000;23-24;Filosofie;37;147
School;09. 42992-03AM-000;23-24;Lichamelijke opvoeding;146;147
School;09. 42992-03AM-000;23-24;Nederlands;147;147
School;09. 42992-03AM-000;23-24;Engels;146;147
School;09. 42992-03AM-000;23-24;Frans;57;147
School;09. 42992-03AM-000;23-24;Duits;38;147
School;09. 42992-03AM-000;23-24;Biologie;55;147
School;09. 42992-03AM-000;23-24;Geschiedenis;89;147
School;09. 42992-03AM-000;23-24;Economie;74;147
School;09. 42992-03AM-000;23-24;Natuurkunde;63;147
School;09. 42992-03AM-000;23-24;Wiskunde A;100;147
School;09. 42992-03AM-000;23-24;Wiskunde B;47;147
School;09. 42992-03AM-000;23-24;Scheikunde;61;147
School;09. 42992-03AM-000;23-24;Latijn;128;147
School;09. 42992-03AM-000;23-24;Grieks;18;147
School;34. 40996-04DS-000;23-24;Aardrijkskunde;13;54
School;34. 40996-04DS-000;23-24;Lichamelijke opvoeding;53;54
School;34. 40996-04DS-000;23-24;Nederlands;54;54
School;34. 40996-04DS-000;23-24;Engels;53;54
School;34. 40996-04DS-000;23-24;Frans;12;54
School;34. 40996-04DS-000;23-24;Duits;11;54
School;34. 40996-04DS-000;23-24;Biologie;35;54
School;34. 40996-04DS-000;23-24;Geschiedenis;14;54
School;34. 40996-04DS-000;23-24;Economie;13;54
School;34. 40996-04DS-000;23-24;Natuurkunde;41;54
School;34. 40996-04DS-000;23-24;Wiskunde A;25;54
School;34. 40996-04DS-000;23-24;Wiskunde B;29;54
School;34. 40996-04DS-000;23-24;Scheikunde;42;54
School;34. 40996-04DS-000;23-24;Kunst (beeldende vormgeving);7;54
School;34. 40996-04DS-000;23-24;Latijn;38;54
School;34. 40996-04DS-000;23-24;Grieks;16;54
School;32. 20151-14QT-000;23-24;Aardrijkskunde;26;83
School;32. 20151-14QT-000;23-24;Lichamelijke opvoeding;83;83
School;32. 20151-14QT-000;23-24;Nederlands;83;83
School;32. 20151-14QT-000;23-24;Engels;83;83
School;32. 20151-14QT-000;23-24;Frans;45;83
School;32. 20151-14QT-000;23-24;Duits;14;83
School;32. 20151-14QT-000;23-24;Biologie;38;83
School;32. 20151-14QT-000;23-24;Geschiedenis;39;83
School;32. 20151-14QT-000;23-24;Economie;36;83
School;32. 20151-14QT-000;23-24;Natuurkunde;49;83
School;32. 20151-14QT-000;23-24;Wiskunde A;22;83
School;32. 20151-14QT-000;23-24;Wiskunde B;56;83
School;32. 20151-14QT-000;23-24;Wiskunde C;5;83
School;32. 20151-14QT-000;23-24;Scheikunde;46;83
School;32. 20151-14QT-000;23-24;Kunst (beeldende vormgeving);18;83
School;32. 20151-14QT-000;23-24;Latijn;64;83
School;32. 20151-14QT-000;23-24;Grieks;25;83
School;43. 42621-14RF-006;23-24;Aardrijkskunde;52;104
School;43. 42621-14RF-006;23-24;Filosofie;21;104
School;43. 42621-14RF-006;23-24;Lichamelijke opvoeding;106;104
School;43. 42621-14RF-006;23-24;Nederlands;104;104
School;43. 42621-14RF-006;23-24;Engels;106;104
School;43. 42621-14RF-006;23-24;Frans;41;104
School;43. 42621-14RF-006;23-24;Duits;19;104
School;43. 42621-14RF-006;23-24;Biologie;49;104
School;43. 42621-14RF-006;23-24;Geschiedenis;57;104
School;43. 42621-14RF-006;23-24;Economie;57;104
School;43. 42621-14RF-006;23-24;Natuurkunde;50;104
School;43. 42621-14RF-006;23-24;Wiskunde A;37;104
School;43. 42621-14RF-006;23-24;Wiskunde B;66;104
School;43. 42621-14RF-006;23-24;Scheikunde;57;104
School;43. 42621-14RF-006;23-24;Kunst (beeldende vormgeving);21;104
School;43. 42621-14RF-006;23-24;Kunst (muziek);8;104
School;43. 42621-14RF-006;23-24;Latijn;67;104
School;43. 42621-14RF-006;23-24;Grieks;39;104
School;25. 41347-14WI-000;23-24;Aardrijkskunde;33;60
School;25. 41347-14WI-000;23-24;Filosofie;13;60
School;25. 41347-14WI-000;23-24;Lichamelijke opvoeding;52;60
School;25. 41347-14WI-000;23-24;Nederlands;60;60
School;25. 41347-14WI-000;23-24;Engels;59;60
School;25. 41347-14WI-000;23-24;Frans;24;60
School;25. 41347-14WI-000;23-24;Duits;15;60
School;25. 41347-14WI-000;23-24;Biologie;36;60
School;25. 41347-14WI-000;23-24;Geschiedenis;35;60
School;25. 41347-14WI-000;23-24;Economie;26;60
School;25. 41347-14WI-000;23-24;Natuurkunde;26;60
School;25. 41347-14WI-000;23-24;Wiskunde A;42;60
School;25. 41347-14WI-000;23-24;Wiskunde B;16;60
School;25. 41347-14WI-000;23-24;Scheikunde;32;60
School;25. 41347-14WI-000;23-24;Kunst (beeldende vormgeving);15;60
School;25. 41347-14WI-000;23-24;Latijn;52;60
School;25. 41347-14WI-000;23-24;Grieks;12;60
School;36. 41475-15JM-000;23-24;Aardrijkskunde;26;172
School;36. 41475-15JM-000;23-24;Filosofie;34;172
School;36. 41475-15JM-000;23-24;Lichamelijke opvoeding;171;172
School;36. 41475-15JM-000;23-24;Bedrijfseconomie;33;172
School;36. 41475-15JM-000;23-24;Nederlands;172;172
School;36. 41475-15JM-000;23-24;Engels;172;172
School;36. 41475-15JM-000;23-24;Frans;56;172
School;36. 41475-15JM-000;23-24;Duits;30;172
School;36. 41475-15JM-000;23-24;Biologie;100;172
School;36. 41475-15JM-000;23-24;Geschiedenis;83;172
School;36. 41475-15JM-000;23-24;Economie;71;172
School;36. 41475-15JM-000;23-24;Natuurkunde;108;172
School;36. 41475-15JM-000;23-24;Wiskunde A;74;172
School;36. 41475-15JM-000;23-24;Wiskunde B;94;172
School;36. 41475-15JM-000;23-24;Scheikunde;103;172
School;36. 41475-15JM-000;23-24;Kunst (beeldende vormgeving);25;172
School;36. 41475-15JM-000;23-24;Maatschappijwetenschappen;49;172
School;36. 41475-15JM-000;23-24;Latijn;116;172
School;36. 41475-15JM-000;23-24;Grieks;58;172
School;31. 41775-15SC-000;23-24;Aardrijkskunde;51;163
School;31. 41775-15SC-000;23-24;Filosofie;12;163
School;31. 41775-15SC-000;23-24;Lichamelijke opvoeding;163;163
School;31. 41775-15SC-000;23-24;Bedrijfseconomie;21;163
School;31. 41775-15SC-000;23-24;Nederlands;163;163
School;31. 41775-15SC-000;23-24;Engels;163;163
School;31. 41775-15SC-000;23-24;Frans;63;163
School;31. 41775-15SC-000;23-24;Duits;40;163
School;31. 41775-15SC-000;23-24;Spaanse taal en literatuur;25;163
School;31. 41775-15SC-000;23-24;Biologie;105;163
School;31. 41775-15SC-000;23-24;Geschiedenis;94;163
School;31. 41775-15SC-000;23-24;Economie;58;163
School;31. 41775-15SC-000;23-24;Natuurkunde;113;163
School;31. 41775-15SC-000;23-24;Wiskunde A;53;163
School;31. 41775-15SC-000;23-24;Wiskunde B;110;163
School;31. 41775-15SC-000;23-24;Scheikunde;114;163
School;31. 41775-15SC-000;23-24;Latijn;120;163
School;31. 41775-15SC-000;23-24;Grieks;54;163
School;35. 40094-16PA-000;23-24;Aardrijkskunde;55;155
School;35. 40094-16PA-000;23-24;Filosofie;39;155
School;35. 40094-16PA-000;23-24;Lichamelijke opvoeding;152;155
School;35. 40094-16PA-000;23-24;Bedrijfseconomie;24;155
School;35. 40094-16PA-000;23-24;Nederlands;155;155
School;35. 40094-16PA-000;23-24;Engels;155;155
School;35. 40094-16PA-000;23-24;Frans;37;155
School;35. 40094-16PA-000;23-24;Duits;36;155
School;35. 40094-16PA-000;23-24;Spaanse taal en literatuur;44;155
School;35. 40094-16PA-000;23-24;Biologie;80;155
School;35. 40094-16PA-000;23-24;Geschiedenis;91;155
School;35. 40094-16PA-000;23-24;Economie;61;155
School;35. 40094-16PA-000;23-24;Natuurkunde;81;155
School;35. 40094-16PA-000;23-24;Wiskunde A;96;155
School;35. 40094-16PA-000;23-24;Wiskunde B;55;155
School;35. 40094-16PA-000;23-24;Scheikunde;79;155
School;35. 40094-16PA-000;23-24;Kunst (beeldende vormgeving);13;155
School;35. 40094-16PA-000;23-24;Kunst (drama);15;155
School;35. 40094-16PA-000;23-24;Latijn;102;155
School;35. 40094-16PA-000;23-24;Grieks;56;155
School;28. 41211-17JY-000;23-24;Aardrijkskunde;54;104
School;28. 41211-17JY-000;23-24;Filosofie;19;104
School;28. 41211-17JY-000;23-24;Lichamelijke opvoeding;104;104
School;28. 41211-17JY-000;23-24;Nederlands;104;104
School;28. 41211-17JY-000;23-24;Engels;105;104
School;28. 41211-17JY-000;23-24;Frans;13;104
School;28. 41211-17JY-000;23-24;Duits;26;104
School;28. 41211-17JY-000;23-24;Biologie;42;104
School;28. 41211-17JY-000;23-24;Geschiedenis;52;104
School;28. 41211-17JY-000;23-24;Economie;71;104
School;28. 41211-17JY-000;23-24;Natuurkunde;57;104
School;28. 41211-17JY-000;23-24;Wiskunde A;47;104
School;28. 41211-17JY-000;23-24;Wiskunde B;58;104
School;28. 41211-17JY-000;23-24;Scheikunde;53;104
School;28. 41211-17JY-000;23-24;Kunst (beeldende vormgeving);9;104
School;28. 41211-17JY-000;23-24;Kunst (muziek);13;104
School;28. 41211-17JY-000;23-24;Latijn;59;104
School;28. 41211-17JY-000;23-24;Grieks;45;104
School;45. 99048-19HV-000;23-24;Aardrijkskunde;15;92
School;45. 99048-19HV-000;23-24;Filosofie;18;92
School;45. 99048-19HV-000;23-24;Lichamelijke opvoeding;91;92
School;45. 99048-19HV-000;23-24;Bedrijfseconomie;22;92
School;45. 99048-19HV-000;23-24;Nederlands;92;92
School;45. 99048-19HV-000;23-24;Engels;92;92
School;45. 99048-19HV-000;23-24;Frans;29;92
School;45. 99048-19HV-000;23-24;Duits;44;92
School;45. 99048-19HV-000;23-24;Biologie;41;92
School;45. 99048-19HV-000;23-24;Geschiedenis;43;92
School;45. 99048-19HV-000;23-24;Economie;38;92
School;45. 99048-19HV-000;23-24;Natuurkunde;51;92
School;45. 99048-19HV-000;23-24;Wiskunde A;56;92
School;45. 99048-19HV-000;23-24;Wiskunde B;32;92
School;45. 99048-19HV-000;23-24;Wiskunde C;7;92
School;45. 99048-19HV-000;23-24;Scheikunde;50;92
School;45. 99048-19HV-000;23-24;Kunst (beeldende vormgeving);12;92
School;45. 99048-19HV-000;23-24;Maatschappijwetenschappen;22;92
School;45. 99048-19HV-000;23-24;Latijn;25;92
School;45. 99048-19HV-000;23-24;Grieks;9;92
School;13. 41386-19ZU-000;23-24;Aardrijkskunde;68;111
School;13. 41386-19ZU-000;23-24;Filosofie;20;111
School;13. 41386-19ZU-000;23-24;Lichamelijke opvoeding;111;111
School;13. 41386-19ZU-000;23-24;Bedrijfseconomie;33;111
School;13. 41386-19ZU-000;23-24;Nederlands;111;111
School;13. 41386-19ZU-000;23-24;Engels;111;111
School;13. 41386-19ZU-000;23-24;Frans;31;111
School;13. 41386-19ZU-000;23-24;Duits;30;111
School;13. 41386-19ZU-000;23-24;Biologie;63;111
School;13. 41386-19ZU-000;23-24;Geschiedenis;53;111
School;13. 41386-19ZU-000;23-24;Economie;52;111
School;13. 41386-19ZU-000;23-24;Natuurkunde;54;111
School;13. 41386-19ZU-000;23-24;Wiskunde A;52;111
School;13. 41386-19ZU-000;23-24;Wiskunde B;55;111
School;13. 41386-19ZU-000;23-24;Scheikunde;65;111
School;13. 41386-19ZU-000;23-24;Kunst (beeldende vormgeving);5;111
School;13. 41386-19ZU-000;23-24;Latijn;77;111
School;13. 41386-19ZU-000;23-24;Grieks;39;111
School;01. 13652-20AA-000;23-24;Aardrijkskunde;36;97
School;01. 13652-20AA-000;23-24;Filosofie;26;97
School;01. 13652-20AA-000;23-24;Lichamelijke opvoeding;96;97
School;01. 13652-20AA-000;23-24;Nederlands;97;97
School;01. 13652-20AA-000;23-24;Engels;97;97
School;01. 13652-20AA-000;23-24;Frans;32;97
School;01. 13652-20AA-000;23-24;Duits;24;97
School;01. 13652-20AA-000;23-24;Biologie;65;97
School;01. 13652-20AA-000;23-24;Geschiedenis;36;97
School;01. 13652-20AA-000;23-24;Economie;38;97
School;01. 13652-20AA-000;23-24;Natuurkunde;56;97
School;01. 13652-20AA-000;23-24;Wiskunde A;46;97
School;01. 13652-20AA-000;23-24;Wiskunde B;49;97
School;01. 13652-20AA-000;23-24;Scheikunde;66;97
School;01. 13652-20AA-000;23-24;Kunst (beeldende vormgeving);12;97
School;01. 13652-20AA-000;23-24;Latijn;73;97
School;01. 13652-20AA-000;23-24;Grieks;34;97
School;14. 41525-20AI-000;23-24;Aardrijkskunde;42;132
School;14. 41525-20AI-000;23-24;Filosofie;35;132
School;14. 41525-20AI-000;23-24;Lichamelijke opvoeding;132;132
School;14. 41525-20AI-000;23-24;Biologie;88;132
School;14. 41525-20AI-000;23-24;Geschiedenis;52;132
School;14. 41525-20AI-000;23-24;Economie;45;132
School;14. 41525-20AI-000;23-24;Natuurkunde;88;132
School;14. 41525-20AI-000;23-24;Wiskunde A;73;132
School;14. 41525-20AI-000;23-24;Wiskunde B;54;132
School;14. 41525-20AI-000;23-24;Wiskunde C;6;132
School;14. 41525-20AI-000;23-24;Scheikunde;91;132
School;14. 41525-20AI-000;23-24;Kunst (beeldende vormgeving);25;132
School;14. 41525-20AI-000;23-24;Nederlandse taal;132;132
School;14. 41525-20AI-000;23-24;Engelse taal;132;132
School;14. 41525-20AI-000;23-24;Franse taal;39;132
School;14. 41525-20AI-000;23-24;Duitse taal;24;132
School;14. 41525-20AI-000;23-24;Latijn;48;132
School;14. 41525-20AI-000;23-24;Grieks;87;132
School;22. 13556-20AJ-000;23-24;Aardrijkskunde;60;109
School;22. 13556-20AJ-000;23-24;Filosofie;19;109
School;22. 13556-20AJ-000;23-24;Lichamelijke opvoeding;109;109
School;22. 13556-20AJ-000;23-24;Nederlands;109;109
School;22. 13556-20AJ-000;23-24;Engels;110;109
School;22. 13556-20AJ-000;23-24;Frans;39;109
School;22. 13556-20AJ-000;23-24;Duits;30;109
School;22. 13556-20AJ-000;23-24;Biologie;63;109
School;22. 13556-20AJ-000;23-24;Geschiedenis;68;109
School;22. 13556-20AJ-000;23-24;Economie;58;109
School;22. 13556-20AJ-000;23-24;Natuurkunde;46;109
School;22. 13556-20AJ-000;23-24;Wiskunde A;65;109
School;22. 13556-20AJ-000;23-24;Wiskunde B;45;109
School;22. 13556-20AJ-000;23-24;Scheikunde;53;109
School;22. 13556-20AJ-000;23-24;Kunst (beeldende vormgeving);10;109
School;22. 13556-20AJ-000;23-24;Latijn;78;109
School;22. 13556-20AJ-000;23-24;Grieks;32;109
School;17. 42510-20BV-000;23-24;Aardrijkskunde;50;137
School;17. 42510-20BV-000;23-24;Tekenen;12;137
School;17. 42510-20BV-000;23-24;Filosofie;38;137
School;17. 42510-20BV-000;23-24;Lichamelijke opvoeding;139;137
School;17. 42510-20BV-000;23-24;Nederlands;137;137
School;17. 42510-20BV-000;23-24;Engels;138;137
School;17. 42510-20BV-000;23-24;Frans;12;137
School;17. 42510-20BV-000;23-24;Duits;18;137
School;17. 42510-20BV-000;23-24;Biologie;93;137
School;17. 42510-20BV-000;23-24;Geschiedenis;63;137
School;17. 42510-20BV-000;23-24;Economie;44;137
School;17. 42510-20BV-000;23-24;Natuurkunde;91;137
School;17. 42510-20BV-000;23-24;Wiskunde A;66;137
School;17. 42510-20BV-000;23-24;Wiskunde B;62;137
School;17. 42510-20BV-000;23-24;Wiskunde C;10;137
School;17. 42510-20BV-000;23-24;Scheikunde;93;137
School;17. 42510-20BV-000;23-24;Latijn;83;137
School;17. 42510-20BV-000;23-24;Grieks;62;137
School;38. 42623-20CF-000;23-24;Aardrijkskunde;36;118
School;38. 42623-20CF-000;23-24;Filosofie;52;118
School;38. 42623-20CF-000;23-24;Lichamelijke opvoeding;117;118
School;38. 42623-20CF-000;23-24;Bedrijfseconomie;23;118
School;38. 42623-20CF-000;23-24;Nederlands;118;118
School;38. 42623-20CF-000;23-24;Engels;118;118
School;38. 42623-20CF-000;23-24;Frans;40;118
School;38. 42623-20CF-000;23-24;Duits;23;118
School;38. 42623-20CF-000;23-24;Biologie;66;118
School;38. 42623-20CF-000;23-24;Geschiedenis;58;118
School;38. 42623-20CF-000;23-24;Economie;44;118
School;38. 42623-20CF-000;23-24;Natuurkunde;63;118
School;38. 42623-20CF-000;23-24;Wiskunde A;54;118
School;38. 42623-20CF-000;23-24;Wiskunde B;64;118
School;38. 42623-20CF-000;23-24;Scheikunde;65;118
School;38. 42623-20CF-000;23-24;Latijn;77;118
School;38. 42623-20CF-000;23-24;Grieks;48;118
School;29. 41285-20CI-000;23-24;Aardrijkskunde;38;160
School;29. 41285-20CI-000;23-24;Filosofie;22;160
School;29. 41285-20CI-000;23-24;Lichamelijke opvoeding;161;160
School;29. 41285-20CI-000;23-24;Nederlands;160;160
School;29. 41285-20CI-000;23-24;Engels;160;160
School;29. 41285-20CI-000;23-24;Frans;24;160
School;29. 41285-20CI-000;23-24;Duits;17;160
School;29. 41285-20CI-000;23-24;Spaanse taal en literatuur;17;160
School;29. 41285-20CI-000;23-24;Biologie;91;160
School;29. 41285-20CI-000;23-24;Geschiedenis;67;160
School;29. 41285-20CI-000;23-24;Economie;80;160
School;29. 41285-20CI-000;23-24;Natuurkunde;100;160
School;29. 41285-20CI-000;23-24;Wiskunde A;81;160
School;29. 41285-20CI-000;23-24;Wiskunde B;79;160
School;29. 41285-20CI-000;23-24;Scheikunde;100;160
School;29. 41285-20CI-000;23-24;Kunst (beeldende vormgeving);18;160
School;29. 41285-20CI-000;23-24;Kunst (drama);11;160
School;29. 41285-20CI-000;23-24;Maatschappijwetenschappen;39;160
School;29. 41285-20CI-000;23-24;Latijn;112;160
School;29. 41285-20CI-000;23-24;Grieks;58;160
School;02. 41208-20CK-000;23-24;Aardrijkskunde;38;105
School;02. 41208-20CK-000;23-24;Filosofie;35;105
School;02. 41208-20CK-000;23-24;Lichamelijke opvoeding;105;105
School;02. 41208-20CK-000;23-24;Nederlands;105;105
School;02. 41208-20CK-000;23-24;Engels;105;105
School;02. 41208-20CK-000;23-24;Frans;31;105
School;02. 41208-20CK-000;23-24;Duits;24;105
School;02. 41208-20CK-000;23-24;Biologie;69;105
School;02. 41208-20CK-000;23-24;Geschiedenis;46;105
School;02. 41208-20CK-000;23-24;Economie;53;105
School;02. 41208-20CK-000;23-24;Natuurkunde;72;105
School;02. 41208-20CK-000;23-24;Wiskunde A;37;105
School;02. 41208-20CK-000;23-24;Wiskunde B;62;105
School;02. 41208-20CK-000;23-24;Wiskunde C;7;105
School;02. 41208-20CK-000;23-24;Scheikunde;72;105
School;02. 41208-20CK-000;23-24;Kunst (beeldende vormgeving);20;105
School;02. 41208-20CK-000;23-24;Kunst (muziek);7;105
School;02. 41208-20CK-000;23-24;Latijn;90;105
School;02. 41208-20CK-000;23-24;Grieks;17;105
School;33. 41568-20DC-000;23-24;Aardrijkskunde;45;81
School;33. 41568-20DC-000;23-24;Filosofie;30;81
School;33. 41568-20DC-000;23-24;Lichamelijke opvoeding;81;81
School;33. 41568-20DC-000;23-24;Nederlands;81;81
School;33. 41568-20DC-000;23-24;Engels;81;81
School;33. 41568-20DC-000;23-24;Frans;15;81
School;33. 41568-20DC-000;23-24;Duits;13;81
School;33. 41568-20DC-000;23-24;Biologie;46;81
School;33. 41568-20DC-000;23-24;Geschiedenis;31;81
School;33. 41568-20DC-000;23-24;Economie;45;81
School;33. 41568-20DC-000;23-24;Natuurkunde;41;81
School;33. 41568-20DC-000;23-24;Wiskunde A;28;81
School;33. 41568-20DC-000;23-24;Wiskunde B;48;81
School;33. 41568-20DC-000;23-24;Wiskunde C;6;81
School;33. 41568-20DC-000;23-24;Scheikunde;50;81
School;33. 41568-20DC-000;23-24;Latijn;47;81
School;33. 41568-20DC-000;23-24;Grieks;42;81
School;23. 13749-20DD-000;23-24;Aardrijkskunde;39;151
School;23. 13749-20DD-000;23-24;Filosofie;16;151
School;23. 13749-20DD-000;23-24;Lichamelijke opvoeding;151;151
School;23. 13749-20DD-000;23-24;Nederlands;151;151
School;23. 13749-20DD-000;23-24;Engels;151;151
School;23. 13749-20DD-000;23-24;Frans;42;151
School;23. 13749-20DD-000;23-24;Duits;16;151
School;23. 13749-20DD-000;23-24;Biologie;86;151
